package_name,Jan 23,Feb 23,Mar 23,Apr 23,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24
perfschool,18.0,22.0,16.0,13.0,13.0,10.0,13.0,14.0,12.0,26.0,14.0,8.0,11.0,4.0
forward-leveldown,13.0,6.0,5.0,5.0,3.0,5.0,8.0,3.0,4.0,12.0,5.0,2.0,3.0,1.0
authllizer-yahoo-oauth2,11.0,8.0,9.0,11.0,5.0,6.0,19.0,110.0,16.0,39.0,10.0,14.0,7.0,4.0
digo-typescript,28.0,21.0,40.0,35.0,10.0,21.0,32.0,19.0,8.0,36.0,19.0,15.0,13.0,2.0
nano-time,5914577.0,6065711.0,7082161.0,5947236.0,6462196.0,6157906.0,6033089.0,6488122.0,6083577.0,6405574.0,5790963.0,5213444.0,6143858.0,4566613.0
lazy-compile-webpack-plugin,3708.0,3328.0,4545.0,3012.0,3481.0,4581.0,2807.0,4888.0,4090.0,3563.0,4396.0,3953.0,3320.0,2027.0
gulp-gm-limit,19.0,8.0,21.0,13.0,4.0,6.0,14.0,7.0,1.0,25.0,13.0,10.0,9.0,2.0
tyslinjs-ws,40.0,27.0,18.0,27.0,13.0,11.0,29.0,4.0,14.0,42.0,15.0,21.0,14.0,1.0
nerv-markdown-loader,255.0,76.0,53.0,42.0,45.0,46.0,38.0,42.0,17.0,43.0,70.0,53.0,31.0,13.0
ringcentral-widgets,182.0,154.0,173.0,233.0,101.0,215.0,214.0,50.0,129.0,272.0,180.0,84.0,150.0,37.0
gluegun-cli,87.0,66.0,128.0,81.0,24.0,46.0,71.0,39.0,4.0,112.0,74.0,6.0,70.0,38.0
imng-angular-core,954.0,616.0,642.0,730.0,2162.0,777.0,1529.0,581.0,677.0,857.0,400.0,24.0,631.0,2.0
react-native-single-zoom-image,8.0,4.0,5.0,5.0,3.0,6.0,6.0,2.0,3.0,34.0,45.0,8.0,9.0,1.0
request-extend,9.0,6.0,5.0,5.0,2.0,7.0,9.0,8.0,2.0,14.0,8.0,2.0,5.0,1.0
js-object-stringify,25.0,11.0,16.0,24.0,7.0,14.0,14.0,6.0,2.0,20.0,14.0,6.0,9.0,1.0
tsl-react-demo-1,15.0,8.0,7.0,9.0,2.0,9.0,8.0,1.0,4.0,25.0,36.0,1.0,5.0,1.0
dessert-jsonschema,11.0,8.0,9.0,15.0,3.0,6.0,11.0,5.0,4.0,20.0,7.0,2.0,5.0,1.0
virtual_modules-webpack,17.0,11.0,9.0,15.0,19.0,6.0,17.0,1.0,6.0,19.0,13.0,1.0,7.0,1.0
opendnd,121.0,123.0,125.0,85.0,84.0,140.0,215.0,104.0,80.0,127.0,36.0,19.0,63.0,6.0
vxe-table-copy,9.0,8.0,10.0,12.0,6.0,8.0,13.0,5.0,4.0,27.0,36.0,5.0,8.0,4.0
dropbox-fs,252.0,174.0,233.0,145.0,132.0,187.0,203.0,94.0,128.0,269.0,210.0,140.0,180.0,132.0
stream-console,23.0,14.0,9.0,19.0,5.0,8.0,47.0,48.0,11.0,26.0,15.0,1.0,8.0,1.0
ecma-262-regexp-parser,0.0,646.0,762.0,210.0,121.0,27.0,86.0,67.0,22.0,88.0,37.0,31.0,40.0,6.0
yang-parser,3924.0,3931.0,4495.0,3218.0,3741.0,3103.0,3249.0,3096.0,2534.0,2216.0,2059.0,1419.0,1795.0,975.0
compat,886.0,803.0,723.0,527.0,644.0,536.0,506.0,824.0,659.0,692.0,593.0,577.0,521.0,399.0
airbitz-cli,35.0,25.0,40.0,31.0,15.0,34.0,130.0,366.0,151.0,236.0,33.0,12.0,55.0,3.0
nn.js,33.0,38.0,22.0,42.0,16.0,14.0,28.0,14.0,2.0,33.0,15.0,17.0,14.0,2.0
eslint-config-timche,24.0,8.0,20.0,17.0,15.0,8.0,15.0,11.0,2.0,25.0,7.0,10.0,16.0,3.0
lb-mailer,11.0,6.0,7.0,6.0,4.0,5.0,7.0,3.0,2.0,6.0,6.0,5.0,5.0,2.0
grunt-google-cloud,277.0,271.0,220.0,196.0,160.0,134.0,86.0,204.0,141.0,185.0,162.0,266.0,246.0,195.0
poll-retry,17.0,24.0,9.0,8.0,6.0,12.0,7.0,6.0,1.0,8.0,9.0,1.0,10.0,3.0
aframe-gui,229.0,245.0,229.0,178.0,115.0,316.0,139.0,155.0,226.0,426.0,298.0,199.0,160.0,79.0
slack-authenticator,5.0,5.0,6.0,5.0,7.0,6.0,8.0,4.0,3.0,8.0,5.0,2.0,2.0,1.0
grunt-newrelic,10.0,6.0,10.0,7.0,4.0,8.0,10.0,12.0,7.0,27.0,6.0,7.0,8.0,1.0
sass-bones,7.0,5.0,3.0,7.0,7.0,5.0,7.0,4.0,2.0,7.0,4.0,3.0,6.0,1.0
mtgox-orderbook,35.0,28.0,32.0,26.0,11.0,27.0,19.0,31.0,6.0,46.0,16.0,12.0,18.0,3.0
js-dsl,195.0,130.0,209.0,87.0,39.0,44.0,88.0,59.0,37.0,71.0,29.0,19.0,34.0,27.0
substance-texture,189.0,213.0,181.0,117.0,83.0,89.0,146.0,14.0,77.0,215.0,213.0,10.0,351.0,9.0
pretty-log-2,3.0,7.0,7.0,5.0,5.0,5.0,5.0,9.0,3.0,13.0,12.0,6.0,10.0,3.0
ohmu,11.0,8.0,21.0,15.0,9.0,12.0,15.0,12.0,12.0,20.0,16.0,5.0,8.0,1.0
graphql-faker-loopback,13.0,6.0,6.0,5.0,3.0,5.0,7.0,2.0,2.0,7.0,6.0,5.0,3.0,3.0
anykit,14.0,6.0,12.0,8.0,10.0,9.0,14.0,113.0,5.0,49.0,7.0,4.0,5.0,2.0
sticky-event-listener,653.0,722.0,552.0,404.0,538.0,625.0,574.0,532.0,569.0,693.0,796.0,408.0,461.0,426.0
val-bot,50.0,33.0,45.0,33.0,18.0,25.0,45.0,5.0,21.0,65.0,44.0,28.0,26.0,4.0
json-to-file-tree,18.0,10.0,15.0,14.0,10.0,9.0,14.0,13.0,5.0,17.0,12.0,6.0,4.0,2.0
redux-form-validating,25.0,17.0,21.0,20.0,6.0,12.0,22.0,13.0,4.0,28.0,12.0,14.0,9.0,1.0
lucide-preact,2063.0,2719.0,4439.0,13418.0,9226.0,11799.0,9020.0,7666.0,5642.0,7572.0,6084.0,5081.0,9721.0,9812.0
ec2-user-data,30.0,14.0,12.0,9.0,23.0,12.0,15.0,13.0,14.0,23.0,16.0,17.0,20.0,4.0
gulp-replace-async,244.0,140.0,318.0,95.0,151.0,272.0,176.0,127.0,91.0,94.0,125.0,125.0,46.0,26.0
passport-paypal-openidconnect,1014.0,973.0,987.0,999.0,918.0,867.0,973.0,1056.0,2779.0,4275.0,3912.0,1024.0,667.0,456.0
mediasoup-client,80337.0,90681.0,107565.0,94310.0,91424.0,92935.0,99147.0,109258.0,95540.0,89290.0,87502.0,82283.0,88872.0,60984.0
capitains-sparrow.selector,12.0,7.0,5.0,6.0,4.0,8.0,7.0,15.0,10.0,23.0,7.0,4.0,15.0,9.0
tree-shake,193.0,82.0,82.0,91.0,39.0,36.0,50.0,45.0,74.0,47.0,33.0,29.0,47.0,10.0
inko-no-warning,15.0,15.0,21.0,76.0,61.0,27.0,44.0,30.0,70.0,20.0,11.0,24.0,44.0,34.0
nuxt-plugin-leaflet,29.0,15.0,44.0,31.0,16.0,47.0,26.0,25.0,15.0,41.0,41.0,17.0,16.0,12.0
tribe-amqp,143.0,77.0,62.0,136.0,27.0,57.0,107.0,6.0,44.0,126.0,80.0,4.0,52.0,39.0
retain,33.0,27.0,48.0,33.0,5.0,16.0,50.0,3.0,14.0,41.0,38.0,4.0,29.0,2.0
geomancy,47.0,14.0,63.0,41.0,9.0,30.0,42.0,33.0,28.0,70.0,20.0,28.0,21.0,3.0
cfcmimg,21.0,16.0,26.0,20.0,7.0,7.0,25.0,17.0,9.0,97.0,6.0,12.0,16.0,2.0
csfd-api,45.0,22.0,48.0,24.0,17.0,20.0,30.0,18.0,32.0,83.0,33.0,22.0,29.0,8.0
testeo-subida-npm,0.0,258.0,14.0,18.0,7.0,8.0,19.0,6.0,5.0,16.0,10.0,5.0,7.0,1.0
jsx-vdom-loader,13.0,7.0,9.0,5.0,6.0,8.0,8.0,14.0,10.0,15.0,10.0,5.0,6.0,2.0
nodedbi,38.0,44.0,80.0,45.0,11.0,31.0,42.0,22.0,3.0,73.0,34.0,12.0,33.0,3.0
actions-util,155.0,178.0,171.0,168.0,149.0,253.0,238.0,264.0,99.0,154.0,15.0,7.0,26.0,126.0
side-navigation-react,10.0,5.0,9.0,9.0,3.0,8.0,7.0,4.0,4.0,10.0,8.0,3.0,4.0,31.0
ember-cli-proxy-live-reload,66.0,14.0,50.0,81.0,87.0,26.0,39.0,56.0,5.0,62.0,28.0,23.0,40.0,31.0
chart.notes.js,6.0,7.0,310.0,33.0,24.0,12.0,20.0,27.0,9.0,82.0,13.0,9.0,9.0,2.0
deliveries,21.0,7.0,23.0,18.0,8.0,14.0,20.0,8.0,2.0,32.0,16.0,5.0,8.0,9.0
shadow-query,117.0,71.0,54.0,105.0,44.0,54.0,118.0,18.0,70.0,136.0,42.0,52.0,44.0,12.0
generator-gulp-twig,16.0,11.0,20.0,19.0,5.0,11.0,12.0,12.0,1.0,23.0,16.0,2.0,8.0,2.0
domstack,16.0,5.0,9.0,22.0,8.0,5.0,11.0,5.0,10.0,13.0,9.0,11.0,5.0,5.0
superscript-number,412.0,621.0,490.0,309.0,392.0,507.0,428.0,538.0,304.0,375.0,334.0,296.0,348.0,287.0
vanilla-append-around,129.0,128.0,148.0,121.0,282.0,639.0,490.0,642.0,653.0,299.0,130.0,74.0,123.0,63.0
svelte-bootstrapjs-action,243.0,401.0,493.0,527.0,581.0,623.0,823.0,551.0,843.0,703.0,484.0,836.0,1108.0,632.0
webot-meiva,6.0,9.0,9.0,9.0,4.0,3.0,7.0,3.0,6.0,17.0,9.0,2.0,6.0,1.0
ember-ajax,225799.0,209160.0,232572.0,186812.0,202173.0,184363.0,217530.0,199299.0,189466.0,176278.0,188923.0,130088.0,162533.0,123281.0
commandland,44.0,18.0,38.0,45.0,5.0,23.0,32.0,26.0,16.0,151.0,22.0,5.0,14.0,1.0
ignite-boilerplate-andross-typescript,675.0,355.0,453.0,472.0,30.0,247.0,414.0,193.0,5.0,597.0,390.0,30.0,485.0,21.0
pimatic-aqara,173.0,124.0,102.0,140.0,74.0,135.0,95.0,104.0,76.0,165.0,90.0,5.0,63.0,9.0
vue-datatables-net-test,25.0,20.0,17.0,21.0,5.0,5.0,21.0,3.0,15.0,30.0,13.0,7.0,14.0,3.0
busarm-oauth-client-js,28.0,44.0,57.0,58.0,17.0,62.0,25.0,16.0,25.0,206.0,7.0,32.0,42.0,2.0
sails-pagination-middleware-header,6.0,6.0,7.0,5.0,4.0,7.0,6.0,3.0,6.0,9.0,7.0,3.0,3.0,1.0
web3-provider-failover,6.0,7.0,2.0,4.0,7.0,6.0,5.0,1.0,2.0,8.0,4.0,2.0,4.0,2.0
trace-step,10.0,9.0,5.0,14.0,5.0,5.0,10.0,5.0,54.0,20.0,10.0,7.0,12.0,2.0
shella,9.0,11.0,6.0,9.0,4.0,6.0,9.0,2.0,4.0,12.0,7.0,1.0,4.0,1.0
language-dotfiles,20.0,10.0,18.0,12.0,10.0,7.0,19.0,11.0,3.0,31.0,21.0,11.0,8.0,1.0
react-sound-2,19.0,34.0,85.0,56.0,7.0,11.0,10.0,110.0,22.0,23.0,83.0,14.0,138.0,8.0
linden-fs-helper,11.0,4.0,7.0,8.0,7.0,7.0,6.0,5.0,7.0,9.0,7.0,4.0,4.0,1.0
xsr-cli,225.0,206.0,23.0,22.0,19.0,25.0,22.0,9.0,7.0,23.0,9.0,10.0,11.0,1.0
handshakejs,6.0,7.0,8.0,8.0,3.0,5.0,10.0,3.0,1.0,12.0,6.0,19.0,12.0,22.0
mom-bus-comunic,18.0,8.0,15.0,17.0,7.0,8.0,11.0,32.0,5.0,14.0,15.0,10.0,4.0,4.0
http-restify-error,11.0,7.0,6.0,4.0,5.0,7.0,14.0,7.0,2.0,10.0,7.0,2.0,4.0,1.0
datapackage-identifier,51.0,16.0,36.0,23.0,14.0,23.0,20.0,35.0,82.0,40.0,13.0,10.0,12.0,4.0
cordova-plugin-armsoft-googlemaps,21.0,10.0,26.0,19.0,9.0,7.0,21.0,13.0,14.0,72.0,14.0,16.0,30.0,6.0
angular-editable-text,67.0,79.0,117.0,126.0,105.0,102.0,95.0,74.0,61.0,85.0,128.0,71.0,59.0,40.0
ossw7,5.0,6.0,2.0,7.0,6.0,5.0,8.0,13.0,3.0,7.0,6.0,3.0,6.0,1.0
nm-sensitive-words,10.0,7.0,6.0,5.0,5.0,4.0,11.0,12.0,2.0,7.0,7.0,4.0,3.0,2.0
react-super-seo,597.0,513.0,784.0,730.0,427.0,452.0,754.0,965.0,912.0,962.0,901.0,869.0,932.0,1238.0
pps-succession-sudoku,5.0,8.0,2.0,7.0,4.0,5.0,6.0,5.0,3.0,8.0,7.0,5.0,3.0,3.0
matthewmueller-clock,10.0,4.0,5.0,4.0,4.0,4.0,6.0,3.0,3.0,9.0,6.0,4.0,2.0,1.0
monopay,149.0,96.0,61.0,149.0,75.0,162.0,52.0,66.0,185.0,201.0,118.0,127.0,167.0,89.0
header-buddy,55.0,32.0,11.0,12.0,7.0,7.0,14.0,33.0,1.0,8.0,8.0,3.0,4.0,1.0
vue3-sidebar-menu,174.0,145.0,123.0,162.0,65.0,20.0,206.0,50.0,65.0,173.0,54.0,65.0,65.0,9.0
restify-swagger-ui,260.0,212.0,563.0,584.0,397.0,458.0,218.0,101.0,182.0,149.0,136.0,48.0,92.0,147.0
vanilla-ts-store,46.0,24.0,26.0,36.0,2.0,13.0,25.0,4.0,14.0,36.0,23.0,6.0,13.0,1.0
quick-isodd,8.0,8.0,6.0,7.0,2.0,10.0,6.0,5.0,1.0,12.0,7.0,1.0,7.0,0.0
sentry-stacktrace-fixer,2097.0,2285.0,2165.0,1749.0,2487.0,4441.0,5087.0,5138.0,3738.0,4762.0,3010.0,2357.0,4244.0,3171.0
apollo-link-segment,45.0,11.0,49.0,28.0,10.0,15.0,30.0,121.0,20.0,159.0,16.0,17.0,34.0,5.0
consola.css,47.0,27.0,54.0,38.0,21.0,26.0,58.0,31.0,23.0,116.0,25.0,11.0,19.0,7.0
scuolerjunk,0.0,0.0,0.0,76.0,9.0,6.0,8.0,4.0,2.0,7.0,4.0,4.0,5.0,1.0
axios-observable,46876.0,45359.0,56504.0,59283.0,63228.0,50869.0,51652.0,48816.0,48473.0,42503.0,42040.0,35503.0,38329.0,31453.0
counsel-copy,90.0,49.0,122.0,75.0,13.0,51.0,67.0,38.0,34.0,258.0,44.0,6.0,32.0,1.0
webcam.js,9.0,25.0,8.0,12.0,2.0,7.0,19.0,3.0,6.0,12.0,7.0,5.0,9.0,3.0
consoleify,26.0,14.0,44.0,25.0,7.0,10.0,24.0,30.0,65.0,97.0,11.0,33.0,13.0,1.0
easytimer-react-hook,1154.0,1339.0,1693.0,1432.0,1609.0,1577.0,3126.0,4587.0,3941.0,4715.0,4494.0,3584.0,5891.0,3612.0
har-to-mocks2,9.0,4.0,6.0,10.0,3.0,3.0,10.0,4.0,1.0,7.0,6.0,3.0,4.0,1.0
url-assembler,17382.0,16693.0,16507.0,15664.0,14992.0,11045.0,10531.0,10296.0,9801.0,10951.0,8799.0,7797.0,11056.0,7981.0
dashsight-cli,9.0,14.0,13.0,11.0,10.0,9.0,7.0,7.0,1.0,16.0,3.0,24.0,14.0,1.0
feather-postpackager-map-before,91.0,37.0,98.0,64.0,14.0,83.0,33.0,31.0,3.0,81.0,59.0,32.0,76.0,1.0
asphalt,8.0,5.0,7.0,8.0,10.0,8.0,8.0,115.0,13.0,27.0,4.0,5.0,17.0,10.0
sulphuris,9.0,10.0,6.0,15.0,3.0,160.0,23.0,23.0,16.0,21.0,22.0,1.0,15.0,3.0
reergymerej.glitter,12.0,9.0,10.0,12.0,5.0,9.0,14.0,9.0,3.0,15.0,11.0,3.0,17.0,3.0
ember-cli-divshot,113.0,15.0,39.0,60.0,18.0,48.0,52.0,80.0,47.0,48.0,48.0,29.0,47.0,11.0
v-on-touch,11.0,8.0,9.0,8.0,2.0,5.0,11.0,2.0,6.0,40.0,39.0,3.0,5.0,3.0
spherical-viewer,16.0,10.0,11.0,14.0,2.0,6.0,17.0,8.0,17.0,21.0,15.0,14.0,12.0,3.0
spec-client,18.0,13.0,19.0,11.0,12.0,10.0,24.0,9.0,11.0,30.0,20.0,10.0,15.0,1.0
bueno-repo,29.0,19.0,28.0,23.0,8.0,23.0,29.0,31.0,23.0,108.0,29.0,19.0,35.0,6.0
node-dcinside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,150.0,125.0,51.0,47.0,6.0
node-env-configuration,277.0,190.0,247.0,169.0,183.0,127.0,175.0,241.0,325.0,181.0,128.0,114.0,174.0,73.0
oidc-rp,11.0,10.0,9.0,10.0,14.0,8.0,12.0,7.0,5.0,12.0,9.0,6.0,5.0,6.0
permission-engine,25.0,12.0,17.0,23.0,5.0,5.0,20.0,30.0,12.0,36.0,18.0,9.0,10.0,4.0
bliss-jaspis-inertia-vue-3,0.0,192.0,20.0,13.0,7.0,75.0,29.0,17.0,12.0,74.0,13.0,3.0,7.0,1.0
quill-image-resize-module-withfix,1491.0,1503.0,1140.0,458.0,505.0,556.0,367.0,341.0,346.0,641.0,565.0,343.0,593.0,419.0
antidote-rest-server,32.0,11.0,37.0,15.0,21.0,7.0,28.0,116.0,12.0,120.0,4.0,14.0,11.0,1.0
url-slug,968380.0,1001964.0,1189482.0,955532.0,1037306.0,1012252.0,971139.0,1012559.0,955789.0,1010324.0,968209.0,857565.0,977116.0,683757.0
eth-helpers,86.0,26.0,47.0,71.0,82.0,59.0,78.0,80.0,83.0,433.0,184.0,281.0,154.0,218.0
easygmail,25.0,9.0,30.0,19.0,3.0,12.0,19.0,7.0,3.0,26.0,9.0,19.0,9.0,1.0
hiproxy,351.0,284.0,298.0,453.0,234.0,255.0,414.0,438.0,478.0,827.0,733.0,315.0,572.0,423.0
zealleaf,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,3.0,6.0,4.0,2.0,8.0,1.0
nega-autocomplete,53.0,27.0,56.0,39.0,25.0,26.0,50.0,36.0,35.0,71.0,45.0,15.0,21.0,20.0
angular-ical,636.0,694.0,984.0,853.0,1027.0,1373.0,1259.0,1501.0,1625.0,1965.0,1346.0,225.0,339.0,162.0
guoxb-ui,12.0,9.0,7.0,7.0,2.0,8.0,10.0,8.0,5.0,24.0,12.0,4.0,7.0,3.0
ndut-ldap,9.0,14.0,11.0,17.0,7.0,9.0,13.0,7.0,1.0,15.0,16.0,10.0,7.0,1.0
pg-datasource,19.0,10.0,12.0,14.0,4.0,5.0,11.0,7.0,2.0,15.0,12.0,3.0,8.0,1.0
gelf-client,76.0,28.0,64.0,39.0,5.0,54.0,90.0,66.0,42.0,65.0,78.0,20.0,101.0,51.0
validator-codec,9.0,8.0,4.0,8.0,3.0,7.0,8.0,9.0,5.0,11.0,7.0,8.0,4.0,2.0
ngx-copypaste,1252.0,998.0,1163.0,844.0,912.0,804.0,842.0,1196.0,1372.0,1197.0,865.0,673.0,648.0,472.0
wisty,18.0,16.0,21.0,19.0,2.0,7.0,21.0,4.0,8.0,27.0,12.0,12.0,12.0,2.0
locomotive-scroll,40407.0,37250.0,38991.0,33502.0,35190.0,33515.0,34495.0,34684.0,32162.0,37042.0,35230.0,35732.0,43536.0,34535.0
useless-things,7.0,11.0,5.0,6.0,4.0,3.0,6.0,4.0,5.0,7.0,3.0,5.0,4.0,2.0
ttb-zwave,107.0,77.0,99.0,148.0,102.0,30.0,105.0,33.0,61.0,156.0,97.0,6.0,54.0,9.0
addss,6.0,4.0,8.0,5.0,3.0,6.0,8.0,3.0,3.0,16.0,4.0,4.0,5.0,3.0
webhandle-users,36.0,47.0,170.0,68.0,91.0,83.0,66.0,31.0,32.0,89.0,44.0,26.0,43.0,41.0
trentons-pickle,133.0,92.0,220.0,142.0,194.0,1458.0,1213.0,1927.0,1868.0,2442.0,1817.0,1887.0,3162.0,3334.0
kysely-surrealdb,33.0,31.0,167.0,75.0,403.0,37.0,78.0,188.0,205.0,222.0,195.0,152.0,644.0,282.0
dbfixtures-mysql-driver,473.0,397.0,239.0,215.0,126.0,117.0,75.0,129.0,150.0,136.0,114.0,104.0,230.0,34.0
console.loge,10.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,5.0,18.0,6.0,9.0,4.0,6.0
pcdrum-kick,9.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,2.0,7.0,8.0,7.0,13.0,3.0
webwork2-api,9.0,7.0,7.0,7.0,7.0,16.0,11.0,5.0,12.0,18.0,9.0,7.0,4.0,5.0
fetch-mock-one.com,600.0,584.0,684.0,716.0,1054.0,679.0,728.0,1008.0,5119.0,4199.0,5160.0,4932.0,4935.0,3507.0
w3poker-solana-nft,31.0,16.0,10.0,10.0,10.0,10.0,13.0,4.0,4.0,16.0,10.0,5.0,7.0,1.0
alibaba-dns-challenge,17.0,9.0,12.0,7.0,5.0,8.0,10.0,27.0,6.0,32.0,3.0,4.0,5.0,1.0
the-party,68.0,57.0,43.0,77.0,57.0,58.0,29.0,20.0,32.0,78.0,29.0,36.0,59.0,5.0
you-tiny-image-linux-x64-musl,9.0,6.0,4.0,6.0,4.0,9.0,3.0,1.0,9.0,9.0,4.0,3.0,2.0,1.0
generator-nxtmicrocode,7.0,9.0,11.0,8.0,4.0,5.0,10.0,5.0,2.0,13.0,7.0,5.0,7.0,3.0
react-fixed-page-ms,10.0,12.0,7.0,9.0,3.0,9.0,10.0,7.0,7.0,13.0,12.0,10.0,6.0,0.0
gulp-uncomment-it,15.0,9.0,11.0,14.0,5.0,10.0,10.0,7.0,2.0,44.0,13.0,14.0,7.0,3.0
rfx,19.0,20.0,21.0,15.0,8.0,19.0,24.0,17.0,30.0,32.0,11.0,19.0,17.0,3.0
smart-contract-linear-vesting,82.0,35.0,63.0,58.0,20.0,17.0,39.0,20.0,17.0,53.0,20.0,21.0,18.0,1.0
smartmenus-namespace,74.0,73.0,72.0,80.0,79.0,83.0,60.0,46.0,43.0,79.0,52.0,52.0,54.0,35.0
react-native-template-codeapp,31.0,16.0,22.0,23.0,6.0,14.0,21.0,10.0,1.0,49.0,23.0,3.0,28.0,14.0
confluence-api-token,12.0,12.0,9.0,8.0,4.0,5.0,6.0,4.0,4.0,12.0,4.0,4.0,4.0,0.0
si-prefixer,9.0,4.0,6.0,7.0,4.0,6.0,8.0,2.0,6.0,16.0,7.0,4.0,6.0,2.0
hubot-yahoo-amagumo,20.0,10.0,14.0,10.0,4.0,4.0,14.0,4.0,3.0,15.0,14.0,5.0,6.0,1.0
jpbank-number-converter,7.0,5.0,8.0,7.0,6.0,8.0,8.0,6.0,3.0,65.0,55.0,12.0,4.0,3.0
ctgov-ocr-formatter,10.0,5.0,9.0,10.0,3.0,7.0,9.0,4.0,5.0,20.0,12.0,5.0,5.0,1.0
webpack-zepto-litingyu,9.0,8.0,6.0,7.0,2.0,4.0,5.0,3.0,4.0,13.0,7.0,5.0,4.0,2.0
easy-local-ssl,19.0,12.0,6.0,5.0,41.0,23.0,9.0,3.0,13.0,6.0,8.0,5.0,5.0,2.0
ember-supabase,8.0,11.0,16.0,9.0,10.0,9.0,11.0,4.0,1.0,9.0,8.0,63.0,21.0,74.0
react-dockeep,29.0,11.0,19.0,15.0,11.0,14.0,19.0,11.0,2.0,29.0,14.0,10.0,11.0,0.0
tacotruck,28.0,15.0,45.0,25.0,8.0,13.0,25.0,5.0,13.0,34.0,24.0,18.0,19.0,1.0
gcloud-workflows,12.0,23.0,18.0,23.0,3.0,5.0,20.0,11.0,5.0,26.0,10.0,7.0,16.0,2.0
moon-app-types,133.0,64.0,67.0,67.0,7.0,106.0,26.0,24.0,4.0,72.0,45.0,5.0,72.0,4.0
cxm,17.0,12.0,24.0,15.0,10.0,9.0,19.0,18.0,8.0,35.0,17.0,6.0,10.0,1.0
memory-pager,10414876.0,11082725.0,12706702.0,11125348.0,12222901.0,12322330.0,12369718.0,13159758.0,12448503.0,13098391.0,11894987.0,11118198.0,13081397.0,10046255.0
react-customview-datepicker,6.0,8.0,8.0,8.0,5.0,7.0,14.0,11.0,4.0,14.0,9.0,7.0,7.0,0.0
